Season,Daynum,Outcome,Wteam,Wscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf
,,,1266,79,N,0,23,60,5,14,28,33,16,25,8,12,4,0,17
,,,1329,76,N,0,26,54,12,28,12,12,5,16,18,9,8,1,21
,,,1113,67,N,0,20,49,13,35,14,22,7,17,17,10,2,2,17
,,,1458,49,N,0,16,56,3,20,14,17,7,23,5,7,5,2,23
,,,1345,60,N,0,24,66,6,23,6,11,9,24,12,9,7,2,26
,,,1272,91,N,0,35,69,3,15,18,32,15,25,16,14,8,6,25
,,,1462,55,N,0,21,64,5,23,8,10,17,27,9,10,4,7,17
,,,1181,54,N,0,16,60,5,27,17,24,8,26,7,11,8,2,24
,,,1112,64,N,0,24,63,7,24,9,13,15,17,15,14,5,1,13
,,,1242,62,N,0,24,53,3,12,11,13,13,24,11,19,7,4,17
,,,1211,77,N,0,27,58,7,23,16,23,4,27,10,12,6,5,19
,,,1393,71,N,0,27,60,7,24,10,14,14,15,13,18,10,2,10
,,,1281,75,N,0,32,76,5,18,6,12,12,20,21,6,10,1,24
,,,1338,76,N,0,25,52,5,18,21,29,10,18,14,11,4,3,18
,,,1257,52,N,0,18,47,6,16,10,18,11,18,12,12,7,5,15
,,,1328,60,N,0,24,54,2,19,10,16,12,19,9,16,6,0,20
,,,1163,73,N,0,25,59,2,6,21,33,16,26,8,16,5,7,18
,,,1437,69,N,0,26,79,5,27,12,16,22,31,8,12,7,3,26
,,,1277,72,N,0,22,55,7,23,21,29,13,29,13,21,1,5,28
,,,1457,44,N,0,16,55,2,21,10,18,14,20,5,7,3,5,22
,,,1358,59,N,0,23,68,6,31,7,13,8,29,20,11,7,1,20
,,,1431,59,N,0,24,57,4,18,7,9,6,24,15,14,8,1,24
,,,1196,92,N,2,34,78,10,32,14,19,20,25,15,21,7,4,24
,,,1250,74,N,0,25,62,7,19,17,21,13,20,11,13,6,4,16
,,,1317,62,N,0,17,55,5,19,23,31,19,17,8,16,2,0,17
,,,1190,71,N,0,23,64,4,17,21,37,15,25,11,14,11,1,23
,,,1435,65,N,0,22,50,4,12,17,29,10,23,15,10,4,4,17
,,,1285,57,N,0,22,54,6,21,7,12,11,26,17,12,5,2,21
,,,1424,66,N,0,25,58,9,22,7,12,15,13,12,8,9,2,20
,,,1207,83,N,0,31,61,8,22,13,19,14,17,14,18,5,5,21
,,,1323,50,N,0,21,59,6,26,2,3,16,22,12,10,6,2,14
,,,1350,71,N,0,25,53,10,21,11,13,4,13,10,9,6,2,23
,,,1361,59,N,0,20,52,3,18,16,21,11,22,10,10,3,6,16
,,,1352,70,N,1,22,55,5,20,21,26,11,24,8,21,10,2,31
,,,1400,80,N,1,26,69,8,24,20,33,10,24,11,5,11,4,20
,,,1266,78,N,0,27,51,12,19,12,15,5,17,16,13,8,1,17
,,,1257,62,N,0,26,60,5,19,5,9,15,22,13,15,9,1,19
,,,1396,65,N,0,27,52,5,17,6,9,7,13,14,11,3,4,20
,,,1115,44,N,0,17,53,4,19,6,7,9,15,8,16,7,4,19
,,,1329,59,N,0,22,44,6,22,9,13,3,14,12,11,8,1,20
,,,1199,60,N,0,21,59,6,20,12,20,11,21,15,8,7,4,22
,,,1222,77,N,0,25,60,7,20,20,32,9,20,7,6,6,1,19
,,,1308,67,N,0,23,57,8,21,13,22,15,25,8,11,7,3,23
,,,1155,78,N,0,28,63,12,24,10,14,18,23,14,20,2,1,22
,,,1364,51,N,0,20,62,6,19,5,7,12,23,11,9,6,2,16
,,,1324,66,N,0,19,57,4,21,24,32,11,21,8,17,8,1,25
,,,1373,64,N,0,23,70,3,12,15,18,15,30,9,14,7,1,16
,,,1436,56,N,0,23,66,5,22,5,10,16,13,13,9,8,1,11
,,,1429,53,N,0,24,62,5,20,0,4,10,21,8,9,4,3,18
,,,1288,50,N,0,18,61,3,19,11,20,13,25,3,12,6,7,22
,,,1459,49,N,0,20,48,3,7,6,13,11,26,7,11,1,2,15
,,,1278,54,N,0,19,62,7,26,9,14,16,25,14,8,2,11,18
,,,1330,68,N,0,23,53,6,13,16,22,14,17,16,14,9,3,18
,,,1293,52,N,0,19,44,9,14,5,12,11,28,12,18,3,3,17
,,,1140,72,N,0,21,53,5,16,25,28,9,20,12,13,7,2,24
,,,1448,60,N,0,21,64,2,15,16,26,19,15,12,11,6,3,17
,,,1242,67,N,0,24,54,6,23,13,18,14,24,9,15,5,3,19
,,,1437,68,N,0,25,69,7,19,11,11,15,17,9,7,5,2,18
,,,1325,68,N,0,22,58,10,26,14,26,14,19,15,14,9,1,17
,,,1307,64,N,0,26,66,5,17,7,17,13,25,7,11,1,1,18
,,,1458,69,N,0,24,49,8,25,13,17,8,13,13,10,6,1,16
,,,1143,53,N,0,19,48,3,12,12,16,9,24,6,11,3,1,18
,,,1268,83,N,0,29,66,9,19,16,20,10,14,20,6,8,0,14
,,,1210,66,N,0,24,58,4,20,14,19,12,21,14,21,12,0,24
,,,1401,61,N,1,23,65,5,17,10,17,14,31,14,14,8,3,13
,,,1211,65,N,0,25,60,3,21,12,20,11,16,14,11,8,3,18
,,,1281,59,N,0,20,61,7,21,12,20,17,21,13,7,6,8,23
,,,1338,68,N,0,25,64,7,21,11,18,15,25,12,9,4,4,18
,,,1393,59,N,0,21,48,7,19,10,14,8,30,12,18,4,1,16
,,,1462,96,N,2,31,72,12,28,22,29,19,32,12,16,8,4,28
,,,1165,45,N,0,16,48,5,21,8,13,7,21,8,15,6,3,22
,,,1449,56,N,0,22,56,3,11,9,14,11,18,11,21,14,8,20
,,,1388,49,N,0,19,54,6,22,5,8,10,19,14,10,1,4,12
,,,1345,57,N,0,20,54,4,15,13,21,7,20,12,7,7,6,21
,,,1320,52,N,0,17,44,4,16,14,21,4,22,4,10,6,3,13
,,,1326,73,N,0,25,58,9,23,14,19,13,16,14,11,6,3,16
,,,1243,56,N,0,22,57,5,15,7,14,11,18,8,13,11,6,19
,,,1246,66,N,0,23,67,4,32,16,29,24,27,10,16,6,4,27
,,,1124,71,N,0,27,59,5,18,12,19,17,20,14,11,8,8,21
,,,1397,69,N,0,24,47,7,16,14,21,10,17,11,10,6,3,15
,,,1277,50,N,0,18,42,4,11,10,18,8,28,11,16,3,4,21
,,,1452,57,N,0,19,46,5,12,14,19,11,16,11,10,1,4,12
,,,1139,59,N,0,20,58,6,18,13,18,14,21,7,8,4,0,18
,,,1412,52,N,0,18,48,12,24,4,7,7,22,10,19,4,3,10
,,,1114,77,N,1,24,56,9,29,20,26,7,26,19,16,6,2,24
,,,1106,61,N,0,22,62,7,26,10,12,11,28,13,12,6,3,22
,,,1425,46,N,0,15,38,1,9,15,25,5,26,4,15,2,6,20
,,,1330,58,N,0,16,45,5,15,21,27,13,16,8,15,9,2,17
,,,1459,66,N,0,22,56,4,19,18,24,7,29,12,13,4,4,20
,,,1281,63,N,0,24,63,6,19,9,13,15,16,15,9,7,3,18
,,,1137,52,N,0,16,51,7,21,13,15,1,22,6,5,3,1,10
,,,1364,51,N,0,17,47,5,19,12,18,8,18,8,17,7,3,17
,,,1385,71,N,0,27,58,7,15,10,15,5,15,9,10,10,4,22
,,,1429,68,N,0,23,50,6,18,16,21,8,21,10,12,2,2,25
,,,1343,57,N,0,24,52,3,14,6,7,8,20,8,6,8,2,11
,,,1257,61,N,0,22,48,10,25,7,16,6,23,14,16,14,7,18
,,,1421,51,N,0,17,55,3,19,14,19,9,18,9,10,7,6,21
,,,1435,66,N,0,23,46,6,13,14,23,11,25,12,7,1,2,14
,,,1294,50,N,0,19,56,8,22,4,8,9,24,8,9,2,0,7
,,,1336,64,N,0,26,54,8,19,4,6,8,18,12,9,4,0,13
,,,1277,76,N,0,25,62,10,25,16,21,15,21,20,16,9,8,28
,,,1155,76,N,0,25,58,5,21,21,26,13,18,15,9,5,3,24
,,,1125,58,N,0,18,49,6,22,16,22,6,16,12,7,7,0,21
,,,1272,75,N,0,26,53,6,15,17,24,10,23,16,15,7,1,24
,,,1214,45,N,0,19,55,4,14,3,7,9,20,4,17,2,1,17
,,,1401,50,N,0,16,51,9,25,9,19,12,21,12,11,6,1,19
,,,1437,57,N,0,19,52,7,22,12,17,10,25,10,9,5,5,19
,,,1424,62,N,0,21,54,7,24,13,19,8,17,10,9,8,0,16
,,,1131,53,N,0,18,51,9,25,8,12,6,19,10,12,6,3,16
,,,1462,55,N,0,21,51,2,13,11,15,11,19,11,15,3,2,19
,,,1397,45,N,0,15,43,3,18,12,16,6,20,10,18,4,5,13
,,,1254,87,N,0,31,85,8,31,17,25,16,23,19,14,11,1,28
,,,1103,56,N,0,23,64,7,21,3,6,8,24,10,8,6,4,21
,,,1427,46,N,0,18,53,4,17,6,7,11,15,6,13,7,0,13
,,,1389,43,N,0,17,58,5,21,4,6,9,19,9,14,10,2,19
,,,1232,60,N,0,22,55,7,21,9,14,10,15,13,14,7,1,24
,,,1324,81,N,0,33,75,7,29,8,11,17,21,12,7,7,3,17
,,,1207,56,N,0,20,52,5,26,11,13,12,24,12,17,3,1,26
,,,1208,65,N,0,23,50,5,12,14,19,11,25,9,15,3,1,13
,,,1338,70,N,0,26,46,6,11,12,18,7,26,21,12,2,0,18
,,,1211,67,N,0,24,57,2,9,17,21,12,24,18,15,4,5,19
,,,1153,58,N,0,22,55,4,14,10,14,9,16,12,8,5,2,19
,,,1417,65,N,0,23,55,3,13,16,25,14,21,12,8,4,5,14
,,,1452,63,N,0,22,53,7,19,12,16,9,21,9,11,5,2,23
,,,1287,48,N,0,18,48,2,14,10,15,12,22,7,9,4,3,16
,,,1396,64,N,2,25,66,6,14,8,11,13,22,13,11,3,1,15
,,,1243,65,N,0,22,48,6,12,15,22,10,22,7,8,3,0,22
,,,1400,69,N,0,24,53,3,11,18,22,10,23,13,13,5,7,17
,,,1276,71,N,0,27,53,7,21,10,11,4,18,13,7,7,0,23
,,,1323,57,N,0,19,62,7,30,12,19,15,23,12,8,4,5,25
,,,1228,59,N,0,23,60,6,21,7,9,10,21,16,12,7,2,18
,,,1393,62,N,0,26,47,5,15,5,7,4,20,11,18,7,2,21
,,,1449,83,N,0,33,72,10,19,7,7,14,26,17,13,6,2,20
,,,1206,66,N,0,26,60,8,18,6,7,13,16,13,17,5,3,17
,,,1345,76,N,0,30,67,8,25,8,11,13,20,20,7,3,6,15
,,,1181,77,N,0,27,58,5,14,18,22,9,18,10,11,5,6,20
,,,1458,54,N,0,17,56,7,29,13,19,12,19,9,11,7,3,20
,,,1361,67,N,0,27,64,7,22,6,13,15,22,14,9,4,1,14
,,,1140,74,N,1,25,71,10,37,14,16,12,30,13,12,11,1,19
,,,1350,57,N,0,22,65,4,26,9,12,16,19,7,11,3,2,10
,,,1326,60,N,0,19,58,6,16,16,22,16,20,7,7,6,1,14
,,,1266,63,N,0,23,63,2,16,15,20,18,24,8,18,4,8,17
,,,1199,71,N,1,26,71,7,19,12,18,21,26,7,16,8,6,19
,,,1196,71,N,1,25,57,3,14,18,22,8,26,10,7,6,3,24
,,,1112,63,N,0,24,61,4,21,11,16,19,23,14,9,3,1,12
,,,1314,69,N,0,27,62,3,16,12,15,11,25,13,13,9,5,17
,,,1242,61,N,0,22,62,2,21,15,28,19,26,10,14,8,6,20
,,,1433,62,N,0,23,58,8,22,8,13,6,26,17,10,3,4,24
,,,1246,55,N,0,21,62,9,27,4,12,15,22,12,10,11,3,12
,,,1139,41,N,0,12,64,9,33,8,14,20,21,5,6,8,2,17
,,,1233,72,N,0,31,70,6,25,4,8,8,28,19,18,10,3,19
,,,1290,58,N,0,22,61,4,22,10,22,10,22,12,17,11,8,24
,,,1143,54,N,0,21,58,3,14,9,14,12,19,10,7,1,2,14
,,,1249,59,N,0,20,60,4,13,15,21,19,21,6,7,3,2,17
,,,1355,60,N,0,21,50,10,30,8,14,7,16,16,13,7,1,17
,,,1424,64,N,0,23,71,9,36,9,17,12,21,13,8,14,8,22
,,,1452,54,N,0,16,49,3,17,19,28,12,19,10,10,2,3,17
,,,1308,66,N,0,27,49,4,12,8,10,7,16,7,17,5,6,13
,,,1163,64,N,0,21,56,7,19,15,22,8,16,8,4,7,5,17
,,,1379,64,N,0,22,60,8,23,12,17,13,21,8,10,8,0,25
,,,1443,66,N,0,25,63,6,15,10,16,10,20,10,10,6,2,19
,,,1172,62,N,0,21,60,4,19,16,23,13,23,12,10,4,6,23
,,,1140,68,N,0,23,61,7,19,15,22,9,25,16,17,8,6,22
,,,1161,41,N,0,16,48,3,14,6,9,12,28,7,22,6,1,22
,,,1253,68,N,0,28,65,4,16,8,14,16,20,13,15,6,2,19
,,,1259,59,N,0,19,54,4,14,17,22,5,19,9,12,6,8,24
,,,1421,65,N,0,21,49,9,23,14,16,10,22,17,12,3,0,22
,,,1455,59,N,0,24,62,5,16,6,10,12,24,13,12,8,4,12
,,,1217,70,N,0,25,56,9,24,11,14,8,17,14,10,4,0,21
,,,1285,49,N,0,18,47,3,9,10,15,5,16,8,8,8,2,16
,,,1400,59,N,0,20,57,7,20,12,14,10,24,11,11,6,5,15
,,,1104,57,N,0,22,48,7,17,6,12,6,26,9,9,5,4,18
,,,1438,45,N,0,18,47,3,18,6,10,2,21,12,13,5,1,15
,,,1382,63,N,0,23,57,7,14,10,13,14,23,16,13,9,3,16
,,,1125,59,N,0,21,54,10,27,7,11,10,14,16,9,3,0,15
,,,1178,50,N,0,20,63,3,17,7,14,16,25,9,14,9,3,21
,,,1181,70,N,0,24,58,6,26,16,23,13,29,12,13,4,3,26
,,,1254,67,N,0,22,50,8,17,15,23,4,16,10,12,6,4,10
,,,1361,65,N,0,23,61,8,23,11,14,8,21,9,9,3,2,17
,,,1281,84,N,0,29,55,13,29,13,17,7,18,15,8,6,1,19
,,,1436,58,N,0,25,63,3,18,5,8,16,26,8,20,6,2,19
,,,1276,60,N,0,22,54,7,23,9,11,11,18,11,10,2,0,16
,,,1388,69,N,0,27,64,4,25,11,13,12,27,11,11,3,3,18
,,,1396,44,N,0,15,42,2,12,12,16,6,22,9,13,6,5,19
,,,1272,54,N,0,21,54,2,15,10,17,10,19,4,11,8,3,17
,,,1323,63,N,0,25,49,9,21,4,9,6,15,19,11,6,1,16
,,,1160,63,N,0,23,51,5,15,12,18,7,21,13,13,6,3,16
,,,1433,61,N,0,23,57,9,30,6,13,8,15,8,11,10,3,16
,,,1235,71,N,0,25,61,3,22,18,25,12,19,7,7,6,2,18
,,,1307,56,N,0,23,58,5,23,5,8,17,19,13,13,5,2,12
,,,1293,53,N,0,20,64,4,21,9,10,13,30,7,16,6,4,18
,,,1211,66,N,0,22,56,8,23,14,19,13,21,14,9,3,1,19
,,,1243,59,N,0,21,67,4,17,13,19,25,16,8,14,5,0,20
,,,1435,57,N,0,20,46,5,19,12,16,9,26,8,12,4,3,17
,,,1199,56,N,0,19,50,6,17,12,15,10,21,11,17,5,8,20
,,,1313,50,N,0,18,66,4,24,10,13,14,17,9,8,3,3,21
,,,1345,60,N,0,20,50,8,18,12,19,12,24,11,10,3,1,16
,,,1387,61,N,0,18,51,7,25,18,23,8,20,9,6,5,1,16
,,,1207,63,N,0,21,51,8,25,13,17,8,25,13,12,5,4,23
,,,1166,73,N,0,28,68,8,20,9,12,9,26,11,9,7,3,18
,,,1378,56,N,0,20,46,2,15,14,19,10,23,10,10,5,6,16
,,,1250,58,N,0,21,64,3,22,13,20,15,21,4,8,6,5,20
,,,1266,58,N,0,20,65,6,21,12,18,15,26,11,9,8,3,17
,,,1277,44,N,0,14,49,5,21,11,12,8,28,12,15,8,7,15
,,,1153,66,N,0,26,56,9,23,5,8,8,21,8,18,5,5,21
,,,1458,63,N,0,21,49,14,27,7,12,8,17,15,6,2,2,12
,,,1462,70,N,0,24,56,3,15,19,24,11,18,10,10,7,4,15
,,,1301,57,N,0,19,67,6,21,13,17,21,26,10,14,7,6,17
,,,1231,90,N,0,36,69,5,18,13,17,12,19,16,8,3,2,27
,,,1325,65,N,1,23,71,12,32,7,8,7,23,17,13,13,3,22
,,,1196,68,N,0,24,48,8,20,12,18,6,26,17,14,4,3,15
,,,1393,70,N,0,22,53,6,16,20,25,8,18,9,12,6,7,29
,,,1314,67,N,0,28,64,2,17,9,12,8,27,18,10,5,6,17
,,,1124,70,N,0,25,64,4,14,16,19,16,18,15,14,5,5,32
,,,1326,62,N,0,20,59,8,22,14,15,10,20,11,12,7,7,17
,,,1257,61,N,0,24,69,4,11,9,13,19,21,7,12,5,4,16
,,,1242,59,N,0,22,62,5,11,10,15,11,24,9,9,6,5,16
,,,1251,72,N,0,23,54,10,23,16,18,6,24,15,10,4,3,17
,,,1292,54,N,0,22,52,4,12,6,7,6,22,14,9,4,3,20
,,,1254,55,N,0,21,59,3,16,10,14,16,19,11,11,7,1,12
,,,1129,71,N,0,26,53,7,18,12,18,11,18,14,10,3,1,13
,,,1125,64,N,0,20,51,8,27,16,23,4,14,7,8,7,0,20
,,,1137,56,N,0,23,62,5,16,5,8,9,28,13,9,0,4,20
,,,1424,61,N,0,19,59,6,20,17,26,12,30,11,12,3,6,20
,,,1281,72,N,0,24,57,7,23,17,19,3,16,13,5,6,3,24
,,,1380,58,N,0,18,46,10,23,12,18,3,24,10,10,4,8,12
,,,1307,62,N,0,21,56,3,14,17,24,16,18,8,11,12,1,17
,,,1299,48,N,0,17,41,6,16,8,10,5,15,7,27,8,0,18
,,,1172,58,N,0,19,46,6,17,14,22,7,22,12,11,2,4,17
,,,1388,52,N,0,19,58,3,15,11,14,15,24,9,13,4,0,19
,,,1355,56,N,0,23,52,4,19,6,8,8,21,13,12,3,0,10
,,,1434,54,N,0,19,54,7,25,9,14,8,15,10,7,12,5,12
,,,1329,55,N,0,21,52,5,17,8,15,6,26,12,14,8,3,23
,,,1308,44,N,0,17,61,2,16,8,13,21,21,10,16,9,7,12
,,,1285,34,N,0,11,54,4,31,8,12,11,22,5,17,5,6,22
,,,1103,42,N,0,15,43,1,13,11,19,9,20,5,22,2,6,12
,,,1338,55,N,0,19,54,1,17,16,20,11,21,8,15,5,5,27
,,,1153,63,N,0,27,64,5,20,4,9,14,17,12,9,9,4,21
,,,1107,61,N,0,19,52,9,15,14,16,10,16,14,13,7,2,19
,,,1207,68,N,0,24,64,7,27,13,20,11,28,15,14,6,4,33
,,,1322,47,N,0,18,50,3,16,8,11,6,20,9,15,2,3,19
,,,1160,49,N,0,17,51,5,19,10,13,8,28,7,15,5,5,20
,,,1241,62,N,0,26,62,8,20,2,4,11,17,7,10,1,3,21
,,,1323,58,N,0,22,51,4,17,10,13,9,26,9,17,2,2,11
,,,1443,57,N,0,21,66,3,20,12,18,18,23,8,10,9,0,24
,,,1243,61,N,0,24,57,4,13,9,17,15,21,12,9,6,7,14
,,,1334,49,N,0,18,54,9,26,4,11,10,18,9,14,2,1,16
,,,1417,63,N,0,20,63,4,22,19,25,19,23,10,15,5,2,19
,,,1458,46,N,0,15,59,7,30,9,13,15,25,10,11,7,7,16
,,,1437,71,N,0,27,61,4,21,13,19,15,22,6,16,9,2,22
,,,1233,70,N,0,23,65,6,28,18,21,14,26,13,19,4,2,18
,,,1328,55,N,0,23,58,5,21,4,8,8,21,10,9,6,2,20
,,,1301,72,N,0,29,52,4,13,10,16,7,27,14,13,3,2,24
,,,1217,51,N,0,16,58,5,18,14,19,11,22,12,8,7,1,14
,,,1161,56,N,0,19,40,5,12,13,21,7,17,4,20,0,4,19
,,,1139,72,N,0,24,56,11,24,13,19,12,21,13,15,7,8,20
,,,1433,53,N,0,23,58,3,16,4,6,7,17,6,11,9,2,14
,,,1272,48,N,0,19,64,5,23,5,10,11,18,8,11,7,5,18
,,,1387,57,N,0,20,53,3,21,14,22,6,21,11,12,10,2,15
,,,1143,60,N,0,22,56,4,21,12,19,13,21,14,17,6,2,24
,,,1211,70,N,0,21,59,8,23,20,29,21,18,13,13,8,2,17
,,,1166,50,N,0,16,53,2,19,16,18,7,26,9,10,2,2,26
,,,1361,71,N,0,27,61,8,23,9,13,14,20,16,17,10,6,11
,,,1278,64,N,0,20,50,8,18,16,22,13,16,11,14,4,1,25
,,,1396,52,N,0,21,62,3,24,7,8,14,21,8,10,5,4,18
,,,1314,58,N,0,22,73,6,21,8,10,16,20,10,11,15,1,20
,,,1279,74,N,0,30,63,4,19,10,21,18,22,14,13,5,4,18
,,,1228,59,N,0,23,61,7,27,6,7,16,22,7,8,2,3,17
,,,1235,75,N,0,23,52,12,25,17,23,12,24,14,16,4,0,20
,,,1274,61,N,0,22,63,8,26,9,12,15,16,12,8,3,3,15
,,,1112,70,N,0,23,52,6,18,18,20,9,21,7,11,6,2,20
,,,1231,50,N,0,16,47,3,15,15,24,11,23,8,18,6,2,18
,,,1247,58,N,0,20,56,7,18,11,16,9,20,8,9,5,2,13
,,,1277,61,N,0,20,50,3,12,18,24,8,25,6,11,6,4,24
,,,1195,50,N,0,20,44,4,11,6,11,6,22,11,20,7,3,20
,,,1332,69,N,0,27,61,5,14,10,17,12,23,12,12,7,3,22
,,,1242,85,N,1,36,66,6,16,7,10,7,28,21,13,5,8,17
,,,1266,39,N,0,12,53,3,25,12,16,19,25,10,13,5,6,16
,,,1326,66,N,0,19,61,5,25,23,29,11,26,7,9,5,8,22
,,,1181,63,N,0,19,52,4,16,21,28,11,20,11,12,4,2,23
,,,1196,59,N,0,23,56,2,10,11,17,9,27,13,15,7,3,11
,,,1455,68,N,0,22,54,6,20,18,24,14,22,13,11,5,1,20
,,,1393,56,N,0,23,55,3,14,7,11,10,23,13,10,7,4,19
,,,1276,76,N,0,25,48,8,18,18,25,8,19,12,12,3,2,15
,,,1291,64,N,0,22,60,12,37,8,12,6,17,13,4,3,1,16
,,,1462,59,N,0,23,55,2,14,11,16,11,20,7,13,3,0,17
,,,1411,69,N,0,24,50,4,13,17,22,11,16,12,13,3,1,23
,,,1234,65,N,1,24,58,4,16,13,15,7,23,14,6,2,2,28
,,,1386,81,N,1,27,54,7,21,20,27,9,24,12,14,3,2,22
,,,1326,59,N,0,24,50,3,12,8,12,3,25,12,14,10,4,16
,,,1107,55,N,0,20,51,4,13,11,14,6,21,10,10,4,2,15
,,,1153,57,N,0,21,57,4,12,11,16,16,18,5,11,6,6,20
,,,1264,64,N,0,23,51,3,5,15,21,7,24,11,15,8,5,27
,,,1459,40,N,0,18,53,1,19,3,4,8,18,10,9,3,0,14
,,,1174,78,N,0,20,55,8,20,30,39,7,17,7,8,4,1,19
,,,1328,75,N,1,25,72,12,30,13,18,18,19,14,10,5,3,16
,,,1140,68,N,0,20,61,5,19,23,30,12,20,14,9,4,0,25
,,,1160,48,N,0,15,42,4,16,14,18,7,22,5,17,2,0,12
,,,1308,69,N,1,26,65,5,16,12,20,14,27,13,13,4,4,22
,,,1301,80,N,1,28,60,4,9,20,37,10,33,10,12,7,5,20
,,,1444,53,N,0,17,49,4,18,15,20,8,17,12,13,4,1,16
,,,1113,85,N,0,27,56,8,15,23,33,11,21,17,10,2,1,18
,,,1454,53,N,0,18,63,6,24,11,15,13,24,13,12,4,2,14
,,,1110,35,N,0,11,37,4,15,9,15,4,20,8,17,5,0,16
,,,1451,59,N,0,16,53,7,17,20,23,13,19,7,10,8,3,17
,,,1304,60,N,0,23,54,4,21,10,16,5,20,7,11,9,7,31
,,,1418,66,N,0,25,66,4,16,12,17,13,23,8,4,3,5,18
,,,1329,77,N,0,26,65,3,15,22,37,17,23,13,12,10,2,33
,,,1300,75,N,0,30,65,5,16,10,12,13,11,12,6,3,5,13
,,,1184,69,N,0,22,57,12,31,13,16,8,11,14,7,8,1,21
,,,1243,49,N,0,19,53,5,21,6,12,9,19,8,10,7,3,20
,,,1203,66,N,0,25,56,2,12,14,24,16,17,8,10,9,2,16
,,,1181,71,N,0,22,62,15,37,12,13,16,19,15,12,6,1,22
,,,1344,77,N,0,28,53,4,16,17,21,9,17,12,10,4,8,14
,,,1433,75,N,1,30,65,8,21,7,11,11,18,13,11,11,5,21
,,,1307,53,N,0,19,52,4,21,11,19,9,28,12,10,2,2,18
,,,1269,67,N,0,28,66,3,11,8,11,14,19,12,13,8,1,21
,,,1409,59,N,0,21,57,7,19,10,14,12,21,14,16,2,2,18
,,,1157,59,N,0,21,50,9,19,8,14,5,23,13,8,5,2,19
,,,1142,37,N,0,12,58,5,28,8,18,13,21,5,6,7,1,17
,,,1437,65,N,0,18,51,11,31,18,24,6,24,10,16,6,2,24
,,,1393,53,N,0,21,54,0,10,11,14,11,20,4,9,6,7,16
,,,1338,45,N,0,19,51,4,17,3,6,10,21,14,11,4,2,12
,,,1387,51,N,0,21,53,0,15,9,16,9,21,10,18,9,0,19
,,,1400,65,N,0,23,62,4,11,15,16,21,20,14,9,3,3,16
,,,1217,73,N,0,22,53,6,17,23,30,8,24,8,11,4,3,17
,,,1295,44,N,0,15,47,2,11,12,17,7,20,5,6,1,2,17
,,,1332,77,N,0,24,49,8,18,21,23,3,23,9,8,5,1,23
,,,1211,61,N,0,22,54,6,16,11,13,11,28,13,21,3,5,14
,,,1166,55,N,0,22,55,5,24,6,9,8,14,11,8,4,0,19
,,,1314,83,N,0,33,70,8,20,9,15,12,26,10,12,8,4,21
,,,1455,76,N,0,27,49,10,21,12,18,4,19,14,9,6,3,21
,,,1242,57,N,0,19,58,5,16,14,18,13,22,7,14,9,2,22
,,,1273,63,N,0,24,53,8,22,7,9,7,12,11,6,3,4,21
,,,1372,60,N,0,20,57,7,27,13,16,12,24,11,8,1,1,23
,,,1272,60,N,0,24,59,3,13,9,21,8,20,16,6,7,3,14
,,,1361,64,N,0,21,54,4,14,18,23,18,19,4,10,2,2,20
,,,1390,72,N,0,22,58,5,21,23,33,15,20,10,12,7,5,24
,,,1417,68,N,0,27,64,3,18,11,15,8,22,12,8,8,4,19
,,,1124,52,N,0,18,57,2,15,14,18,11,22,10,6,5,3,16
,,,1235,76,N,0,32,69,6,16,6,15,17,19,14,9,4,3,17
,,,1257,69,N,0,26,53,4,15,13,23,11,18,11,10,6,3,24
,,,1397,71,N,0,30,57,3,11,8,14,11,17,11,7,7,8,13
,,,1438,59,N,0,20,57,6,18,13,17,14,21,10,6,5,4,16
,,,1173,52,N,0,19,48,8,18,6,8,5,21,11,9,5,5,19
,,,1112,63,N,1,23,59,5,12,12,17,13,26,8,7,2,5,17
,,,1277,54,N,0,18,46,11,29,7,8,6,26,13,16,5,3,16
,,,1276,72,N,0,27,57,7,18,11,14,14,10,11,7,4,1,14
,,,1196,53,N,0,19,49,1,10,14,20,12,15,3,11,3,1,14
,,,1458,73,N,0,23,50,8,20,19,20,6,21,11,8,4,3,18
,,,1246,54,N,0,18,46,5,16,13,24,10,23,11,13,6,5,10
,,,1264,64,N,0,23,62,6,25,12,21,12,29,15,17,5,3,25
,,,1140,90,N,0,28,58,15,29,19,27,6,33,22,15,0,2,23
,,,1129,55,N,0,22,55,6,20,5,10,12,21,10,9,5,1,18
,,,1316,77,N,0,25,52,9,22,18,26,13,29,15,19,1,4,23
,,,1411,72,N,0,24,51,5,12,19,30,8,11,5,9,5,3,19
,,,1459,53,N,0,18,57,7,24,10,16,14,23,7,8,5,1,15
,,,1400,48,N,0,17,50,6,19,8,12,12,29,7,15,4,5,22
,,,1345,65,N,1,26,72,4,26,9,15,21,30,13,12,5,1,18
,,,1186,74,N,0,26,64,9,28,13,15,10,18,6,9,3,2,21
,,,1124,56,N,0,19,43,7,19,11,13,12,28,14,21,2,1,13
,,,1214,56,N,0,17,59,4,16,18,23,6,25,2,11,9,3,22
,,,1261,65,N,0,24,60,5,15,12,22,13,28,14,8,5,6,10
,,,1217,65,N,0,21,55,5,13,18,20,12,14,9,7,9,2,16
,,,1318,65,N,0,27,55,3,11,8,10,13,20,15,16,2,0,12
